time_ms,acc_x_g,acc_y_g,acc_z_g,pitch_deg,roll_deg,gyr_x_dps,gyr_y_dps,gyr_z_dps,label,source_file
5984932,-0.49,-0.167,-0.718,32.02,-168.17,43.373,22.82,33.455,steppingobstacle,steppingObstacle_session2.xlsx
5985429,-0.831,-0.099,-0.668,53.06,-172.27,114.372,24.04,190.59,steppingobstacle,steppingObstacle_session2.xlsx
5985774,-0.573,-0.128,-0.681,38.74,-170.3,66.338,22.484,86.464,steppingobstacle,steppingObstacle_session2.xlsx
5986454,-0.523,-0.158,-0.807,30.04,-170.42,11.635,0.153,20.63,steppingobstacle,steppingObstacle_session2.xlsx
5986934,-0.602,0.063,-0.529,49.03,173.49,12.428,22.469,-4.12,steppingobstacle,steppingObstacle_session2.xlsx
132232,-0.228,-0.38,0.917,10.66,-18.56,0.71,0.198,0.275,trunkrotation,trunkRotation_session1.xlsx
132396,-0.228,-0.379,0.919,10.62,-18.47,0.725,0.16,0.16,trunkrotation,trunkRotation_session1.xlsx
132568,-0.229,-0.379,0.919,10.65,-18.43,0.755,0.191,0.275,trunkrotation,trunkRotation_session1.xlsx
132793,-0.227,-0.378,0.919,10.59,-18.43,0.656,0.221,0.206,trunkrotation,trunkRotation_session1.xlsx
132967,-0.228,-0.379,0.92,10.59,-18.4,0.763,0.16,0.252,trunkrotation,trunkRotation_session1.xlsx
133131,-0.228,-0.379,0.917,10.62,-18.53,0.595,0.229,0.252,trunkrotation,trunkRotation_session1.xlsx
133284,-0.228,-0.378,0.919,10.63,-18.4,0.656,0.244,0.267,trunkrotation,trunkRotation_session1.xlsx
133457,-0.227,-0.379,0.917,10.6,-18.52,0.694,0.175,0.198,trunkrotation,trunkRotation_session1.xlsx
133635,-0.228,-0.378,0.919,10.59,-18.41,0.725,0.198,0.221,trunkrotation,trunkRotation_session1.xlsx
133800,-0.227,-0.379,0.918,10.59,-18.47,0.687,0.191,0.259,trunkrotation,trunkRotation_session1.xlsx
133977,-0.229,-0.378,0.919,10.64,-18.39,0.725,0.237,0.244,trunkrotation,trunkRotation_session1.xlsx
134145,-0.228,-0.378,0.919,10.63,-18.41,0.687,0.206,0.237,trunkrotation,trunkRotation_session1.xlsx
134312,-0.228,-0.378,0.918,10.6,-18.44,0.717,0.16,0.229,trunkrotation,trunkRotation_session1.xlsx
134490,-0.229,-0.379,0.919,10.67,-18.45,0.725,0.168,0.191,trunkrotation,trunkRotation_session1.xlsx
134646,-0.228,-0.38,0.919,10.58,-18.47,0.763,0.137,0.221,trunkrotation,trunkRotation_session1.xlsx
134801,-0.228,-0.378,0.919,10.62,-18.4,0.671,0.206,0.237,trunkrotation,trunkRotation_session1.xlsx
135010,-0.228,-0.379,0.918,10.62,-18.46,0.763,0.221,0.168,trunkrotation,trunkRotation_session1.xlsx
135214,-0.227,-0.377,0.919,10.55,-18.35,0.732,0.191,0.206,trunkrotation,trunkRotation_session1.xlsx
135449,-0.227,-0.379,0.919,10.57,-18.44,0.778,0.168,0.244,trunkrotation,trunkRotation_session1.xlsx
135611,-0.228,-0.38,0.918,10.64,-18.51,0.626,0.267,0.237,trunkrotation,trunkRotation_session1.xlsx
135768,-0.228,-0.378,0.919,10.61,-18.41,0.694,0.214,0.259,trunkrotation,trunkRotation_session1.xlsx
135927,-0.227,-0.378,0.919,10.58,-18.39,0.801,0.16,0.252,trunkrotation,trunkRotation_session1.xlsx
136086,-0.227,-0.379,0.918,10.59,-18.49,0.71,0.229,0.214,trunkrotation,trunkRotation_session1.xlsx
136248,-0.228,-0.38,0.918,10.61,-18.52,0.702,0.175,0.229,trunkrotation,trunkRotation_session1.xlsx
136410,-0.228,-0.378,0.919,10.58,-18.41,0.717,0.183,0.214,trunkrotation,trunkRotation_session1.xlsx
136647,-0.228,-0.378,0.919,10.62,-18.43,0.877,0.244,0.252,trunkrotation,trunkRotation_session1.xlsx
136828,-0.228,-0.379,0.918,10.6,-18.5,0.801,0.198,0.229,trunkrotation,trunkRotation_session1.xlsx
137054,-0.227,-0.377,0.918,10.56,-18.41,0.755,0.153,0.259,trunkrotation,trunkRotation_session1.xlsx
137233,-0.228,-0.379,0.918,10.63,-18.45,0.816,0.191,0.229,trunkrotation,trunkRotation_session1.xlsx
137389,-0.227,-0.378,0.918,10.55,-18.44,0.74,0.168,0.244,trunkrotation,trunkRotation_session1.xlsx
137555,-0.227,-0.379,0.918,10.55,-18.46,0.717,0.16,0.206,trunkrotation,trunkRotation_session1.xlsx
137754,-0.228,-0.378,0.917,10.65,-18.47,0.71,0.198,0.191,trunkrotation,trunkRotation_session1.xlsx
137925,-0.228,-0.379,0.918,10.61,-18.48,0.725,0.198,0.221,trunkrotation,trunkRotation_session1.xlsx
138084,-0.228,-0.378,0.918,10.62,-18.44,0.717,0.145,0.191,trunkrotation,trunkRotation_session1.xlsx
138242,-0.228,-0.378,0.918,10.6,-18.42,0.748,0.221,0.206,trunkrotation,trunkRotation_session1.xlsx
138401,-0.227,-0.378,0.919,10.57,-18.37,0.664,0.175,0.244,trunkrotation,trunkRotation_session1.xlsx
138583,-0.228,-0.379,0.918,10.64,-18.48,0.725,0.191,0.221,trunkrotation,trunkRotation_session1.xlsx
138749,-0.228,-0.379,0.919,10.6,-18.46,0.816,0.191,0.206,trunkrotation,trunkRotation_session1.xlsx
138907,-0.227,-0.377,0.918,10.6,-18.4,0.71,0.145,0.267,trunkrotation,trunkRotation_session1.xlsx
139072,-0.227,-0.378,0.918,10.59,-18.44,0.687,0.16,0.198,trunkrotation,trunkRotation_session1.xlsx
139227,-0.228,-0.379,0.918,10.62,-18.48,0.71,0.206,0.237,trunkrotation,trunkRotation_session1.xlsx
139386,-0.227,-0.378,0.918,10.6,-18.43,0.732,0.191,0.191,trunkrotation,trunkRotation_session1.xlsx
139542,-0.227,-0.379,0.919,10.58,-18.45,0.725,0.183,0.191,trunkrotation,trunkRotation_session1.xlsx
139709,-0.228,-0.379,0.918,10.61,-18.47,0.694,0.191,0.244,trunkrotation,trunkRotation_session1.xlsx
139871,-0.228,-0.378,0.918,10.61,-18.44,0.725,0.145,0.214,trunkrotation,trunkRotation_session1.xlsx
140089,-0.229,-0.379,0.919,10.64,-18.45,0.732,0.13,0.237,trunkrotation,trunkRotation_session1.xlsx
140243,-0.227,-0.379,0.919,10.56,-18.47,0.702,0.175,0.221,trunkrotation,trunkRotation_session1.xlsx
140422,-0.229,-0.378,0.919,10.62,-18.4,0.748,0.137,0.206,trunkrotation,trunkRotation_session1.xlsx
140635,-0.227,-0.379,0.918,10.59,-18.49,0.793,0.206,0.237,trunkrotation,trunkRotation_session1.xlsx
140788,-0.228,-0.378,0.918,10.64,-18.47,0.763,0.13,0.198,trunkrotation,trunkRotation_session1.xlsx
140943,-0.228,-0.38,0.918,10.63,-18.54,0.626,0.153,0.237,trunkrotation,trunkRotation_session1.xlsx
141107,-0.228,-0.38,0.918,10.63,-18.49,0.664,0.137,0.16,trunkrotation,trunkRotation_session1.xlsx
141271,-0.228,-0.38,0.918,10.63,-18.52,0.763,0.16,0.244,trunkrotation,trunkRotation_session1.xlsx
141448,-0.229,-0.378,0.918,10.65,-18.43,0.725,0.244,0.175,trunkrotation,trunkRotation_session1.xlsx
141604,-0.229,-0.38,0.918,10.68,-18.52,0.656,0.16,0.206,trunkrotation,trunkRotation_session1.xlsx
141764,-0.228,-0.38,0.918,10.61,-18.53,0.786,0.099,0.198,trunkrotation,trunkRotation_session1.xlsx
141919,-0.227,-0.379,0.918,10.59,-18.47,0.664,0.168,0.221,trunkrotation,trunkRotation_session1.xlsx
142086,-0.227,-0.379,0.918,10.57,-18.46,0.694,0.229,0.221,trunkrotation,trunkRotation_session1.xlsx
142266,-0.227,-0.38,0.918,10.57,-18.49,0.71,0.168,0.221,trunkrotation,trunkRotation_session1.xlsx
142424,-0.229,-0.378,0.918,10.68,-18.46,0.71,0.175,0.175,trunkrotation,trunkRotation_session1.xlsx
142580,-0.227,-0.378,0.918,10.59,-18.43,0.748,0.183,0.198,trunkrotation,trunkRotation_session1.xlsx
142734,-0.228,-0.379,0.918,10.65,-18.51,0.694,0.175,0.237,trunkrotation,trunkRotation_session1.xlsx
142990,-0.227,-0.379,0.917,10.6,-18.52,0.717,0.122,0.206,trunkrotation,trunkRotation_session1.xlsx
143145,-0.227,-0.379,0.918,10.6,-18.47,0.687,0.198,0.229,trunkrotation,trunkRotation_session1.xlsx
143299,-0.227,-0.378,0.919,10.57,-18.41,0.671,0.198,0.259,trunkrotation,trunkRotation_session1.xlsx
143455,-0.227,-0.38,0.919,10.57,-18.5,0.694,0.191,0.244,trunkrotation,trunkRotation_session1.xlsx
143710,-0.227,-0.379,0.918,10.58,-18.45,0.755,0.137,0.282,trunkrotation,trunkRotation_session1.xlsx
143862,-0.228,-0.379,0.918,10.62,-18.5,0.748,0.16,0.244,trunkrotation,trunkRotation_session1.xlsx
144114,-0.228,-0.379,0.918,10.61,-18.5,0.832,0.191,0.237,trunkrotation,trunkRotation_session1.xlsx
144270,-0.228,-0.378,0.917,10.62,-18.47,0.656,0.145,0.168,trunkrotation,trunkRotation_session1.xlsx
144426,-0.229,-0.378,0.918,10.67,-18.44,0.717,0.191,0.175,trunkrotation,trunkRotation_session1.xlsx
144579,-0.229,-0.379,0.918,10.65,-18.48,0.755,0.145,0.168,trunkrotation,trunkRotation_session1.xlsx
144739,-0.228,-0.38,0.917,10.64,-18.57,0.748,0.153,0.198,trunkrotation,trunkRotation_session1.xlsx
144893,-0.229,-0.38,0.919,10.64,-18.49,0.702,0.259,0.229,trunkrotation,trunkRotation_session1.xlsx
145046,-0.227,-0.378,0.919,10.57,-18.42,0.702,0.076,0.175,trunkrotation,trunkRotation_session1.xlsx
145202,-0.229,-0.38,0.918,10.65,-18.53,0.702,0.259,0.229,trunkrotation,trunkRotation_session1.xlsx
145356,-0.229,-0.38,0.919,10.65,-18.47,0.61,0.175,0.206,trunkrotation,trunkRotation_session1.xlsx
145510,-0.227,-0.38,0.917,10.59,-18.57,0.305,-0.168,-0.038,trunkrotation,trunkRotation_session1.xlsx
145669,-0.23,-0.381,0.915,10.77,-18.72,0.664,0.351,0.336,trunkrotation,trunkRotation_session1.xlsx
145825,-0.226,-0.38,0.917,10.52,-18.57,0.71,0.13,0.16,trunkrotation,trunkRotation_session1.xlsx
146002,-0.228,-0.378,0.919,10.61,-18.4,0.877,0.496,0.397,trunkrotation,trunkRotation_session1.xlsx
146159,-0.226,-0.379,0.919,10.53,-18.43,0.793,0.015,0.137,trunkrotation,trunkRotation_session1.xlsx
146310,-0.228,-0.38,0.918,10.6,-18.51,0.694,0.336,0.221,trunkrotation,trunkRotation_session1.xlsx
146464,-0.227,-0.382,0.92,10.54,-18.57,0.237,0.282,0.351,trunkrotation,trunkRotation_session1.xlsx
146619,-0.227,-0.379,0.916,10.64,-18.56,0.702,0.313,0.267,trunkrotation,trunkRotation_session1.xlsx
146775,-0.228,-0.38,0.918,10.62,-18.54,0.847,0.122,0.175,trunkrotation,trunkRotation_session1.xlsx
146940,-0.228,-0.38,0.918,10.63,-18.51,0.793,0.122,0.191,trunkrotation,trunkRotation_session1.xlsx
147095,-0.229,-0.378,0.913,10.79,-18.64,0.71,-0.282,-0.008,trunkrotation,trunkRotation_session1.xlsx
147258,-0.229,-0.379,0.917,10.7,-18.5,0.755,0.206,0.183,trunkrotation,trunkRotation_session1.xlsx
147449,-0.228,-0.379,0.918,10.63,-18.46,0.763,0.137,0.267,trunkrotation,trunkRotation_session1.xlsx
147604,-0.227,-0.378,0.919,10.58,-18.43,0.694,0.198,0.206,trunkrotation,trunkRotation_session1.xlsx
147788,-0.228,-0.38,0.918,10.63,-18.5,0.687,0.16,0.237,trunkrotation,trunkRotation_session1.xlsx
147942,-0.228,-0.379,0.919,10.62,-18.43,0.71,0.168,0.267,trunkrotation,trunkRotation_session1.xlsx
148095,-0.074,-0.519,0.908,3.35,-25.6,-53.108,-46.265,41.107,trunkrotation,trunkRotation_session1.xlsx
148259,-0.119,-0.838,0.776,5.12,-48.16,-65.651,-100.784,-44.136,trunkrotation,trunkRotation_session1.xlsx
148422,0.212,-0.979,0.633,-7.95,-63.39,108.047,-112.64,23.796,trunkrotation,trunkRotation_session1.xlsx
148588,-0.37,0.173,1.277,13.5,6.32,70.717,131.866,131.203,trunkrotation,trunkRotation_session1.xlsx
148752,-0.056,-0.374,0.926,2.58,-17.92,49.606,38.139,153.313,trunkrotation,trunkRotation_session1.xlsx
148906,-0.514,0.151,0.935,23.9,7.15,220.39,93.307,170.204,trunkrotation,trunkRotation_session1.xlsx
149127,-0.282,0.823,0.669,13.26,52.8,2.945,-6.912,124.283,trunkrotation,trunkRotation_session1.xlsx
149280,-0.307,0.737,0.716,15.19,46.09,4.12,69.229,-16.006,trunkrotation,trunkRotation_session1.xlsx
149436,-0.38,0.695,0.669,20.16,46.36,-53.047,69.962,-83.664,trunkrotation,trunkRotation_session1.xlsx
149641,-0.666,0.445,0.674,39.92,31.99,-30.998,68.031,-130.272,trunkrotation,trunkRotation_session1.xlsx
149809,-0.851,-0.011,0.7,52.69,-0.78,-100.708,-8.247,-166.458,trunkrotation,trunkRotation_session1.xlsx
150050,-0.991,-0.233,0.43,70.71,-27.9,-1.457,138.527,37.354,trunkrotation,trunkRotation_session1.xlsx
150204,-0.938,-0.408,0.049,70.8,-83.38,-24.59,60.455,-38.429,trunkrotation,trunkRotation_session1.xlsx
151156,-0.989,-0.081,-0.052,86.12,-122.54,114.54,-29.968,100.105,trunkrotation,trunkRotation_session1.xlsx
151313,-1.167,0.172,0.21,80.13,39.13,-222.214,-177.75,101.303,trunkrotation,trunkRotation_session1.xlsx
151493,-1.027,-0.368,-0.048,76.41,-97.25,-103.5,249.992,-243.874,trunkrotation,trunkRotation_session1.xlsx
151652,-0.921,-0.638,-0.085,59.19,-97.0,74.753,111.282,118.866,trunkrotation,trunkRotation_session1.xlsx
151865,-0.537,-0.356,-0.358,47.67,-135.21,-250.0,-60.463,14.923,trunkrotation,trunkRotation_session1.xlsx
152113,-0.498,-0.568,-0.707,27.75,-142.44,-40.955,-55.534,-105.53,trunkrotation,trunkRotation_session1.xlsx
152275,-0.409,-0.622,-0.635,23.64,-135.7,-0.999,-32.761,-57.381,trunkrotation,trunkRotation_session1.xlsx
152437,-0.519,-0.625,-0.66,28.94,-136.84,-71.663,-4.303,149.742,trunkrotation,trunkRotation_session1.xlsx
152595,-0.727,-0.257,-0.661,46.65,-160.19,-23.529,-35.202,-29.442,trunkrotation,trunkRotation_session1.xlsx
152754,-0.71,-0.405,-0.647,44.0,-149.34,-59.883,-66.765,39.749,trunkrotation,trunkRotation_session1.xlsx
152912,-0.589,-0.214,-0.583,43.68,-160.91,-27.222,-73.265,40.39,trunkrotation,trunkRotation_session1.xlsx
153080,-0.869,-0.061,-0.462,65.29,-172.72,20.691,19.165,-20.546,trunkrotation,trunkRotation_session1.xlsx
153236,-1.07,-0.025,-0.427,74.28,-176.71,12.123,-25.23,31.502,trunkrotation,trunkRotation_session1.xlsx
153402,-0.918,-0.272,-0.372,67.99,-144.11,51.048,-6.889,71.823,trunkrotation,trunkRotation_session1.xlsx
153574,-0.892,-0.173,-0.404,67.75,-157.27,96.909,19.608,41.695,trunkrotation,trunkRotation_session1.xlsx
153772,-0.872,-0.167,-0.524,61.48,-163.07,100.624,-12.268,57.228,trunkrotation,trunkRotation_session1.xlsx
153933,-0.802,-0.135,-0.575,56.02,-167.57,109.077,13.1,35.164,trunkrotation,trunkRotation_session1.xlsx
154089,-0.878,-0.161,-0.489,63.47,-162.42,94.78,10.971,43.358,trunkrotation,trunkRotation_session1.xlsx
154253,-0.874,-0.207,-0.49,62.52,-157.87,87.509,0.198,36.774,trunkrotation,trunkRotation_session1.xlsx
154407,-0.833,-0.11,-0.503,61.33,-168.2,44.701,-6.958,13.176,trunkrotation,trunkRotation_session1.xlsx
154565,-0.897,-0.152,-0.464,65.54,-162.47,-4.478,1.366,-14.977,trunkrotation,trunkRotation_session1.xlsx
154731,-0.903,-0.183,-0.435,66.64,-157.74,-19.508,-4.417,1.236,trunkrotation,trunkRotation_session1.xlsx
154970,-0.859,-0.181,-0.438,64.67,-158.13,-71.259,-7.935,-27.42,trunkrotation,trunkRotation_session1.xlsx
155188,-0.911,-0.218,-0.535,62.15,-158.79,-120.003,-11.497,-44.327,trunkrotation,trunkRotation_session1.xlsx
155371,-0.813,-0.174,-0.511,59.29,-161.95,-93.216,0.916,-31.059,trunkrotation,trunkRotation_session1.xlsx
155530,-0.861,-0.144,-0.476,63.5,-163.76,-85.457,7.233,-41.473,trunkrotation,trunkRotation_session1.xlsx
155688,-0.877,-0.188,-0.424,65.96,-156.69,-73.669,-4.288,-48.92,trunkrotation,trunkRotation_session1.xlsx
155913,-0.935,-0.124,-0.374,71.6,-162.02,-12.047,2.106,-10.91,trunkrotation,trunkRotation_session1.xlsx
156078,-0.901,-0.107,-0.478,65.58,-167.81,11.345,10.666,0.252,trunkrotation,trunkRotation_session1.xlsx
156235,-0.844,-0.05,-0.543,60.17,-175.02,1.236,-1.602,-3.143,trunkrotation,trunkRotation_session1.xlsx
156396,-0.809,-0.025,-0.59,56.16,-177.73,-39.574,-8.72,-21.721,trunkrotation,trunkRotation_session1.xlsx
156562,-0.847,-0.102,-0.598,57.28,-170.96,-81.192,-10.666,-41.679,trunkrotation,trunkRotation_session1.xlsx
156789,-0.859,-0.087,-0.479,63.85,-170.16,-77.316,-15.327,-33.882,trunkrotation,trunkRotation_session1.xlsx
156946,-0.923,-0.137,-0.479,66.22,-164.61,-80.315,-12.016,-34.95,trunkrotation,trunkRotation_session1.xlsx
157140,-0.897,-0.132,-0.357,70.79,-160.11,-70.0,-11.314,-27.885,trunkrotation,trunkRotation_session1.xlsx
157369,-0.984,-0.132,-0.283,77.21,-155.2,-25.932,-8.453,-25.97,trunkrotation,trunkRotation_session1.xlsx
157531,-0.937,-0.141,-0.282,75.3,-153.7,17.883,7.5,-1.854,trunkrotation,trunkRotation_session1.xlsx
157733,-0.952,-0.098,-0.393,71.78,-166.39,20.927,-2.411,11.269,trunkrotation,trunkRotation_session1.xlsx
157920,-0.948,-0.172,-0.241,76.53,-144.56,51.933,16.724,31.105,trunkrotation,trunkRotation_session1.xlsx
158154,-0.946,-0.149,-0.387,71.09,-159.4,78.636,6.256,40.474,trunkrotation,trunkRotation_session1.xlsx
158351,-0.895,-0.092,-0.387,69.8,-166.99,65.788,-3.677,41.252,trunkrotation,trunkRotation_session1.xlsx
158522,-0.9,-0.068,-0.418,68.69,-171.1,89.05,12.856,32.745,trunkrotation,trunkRotation_session1.xlsx
158710,-0.831,-0.031,-0.527,60.49,-176.76,70.847,7.95,29.213,trunkrotation,trunkRotation_session1.xlsx
158868,-0.862,0.004,-0.586,58.93,179.61,26.146,4.356,4.57,trunkrotation,trunkRotation_session1.xlsx
159068,-0.899,-0.04,-0.494,65.1,-175.52,-9.72,-1.213,-1.816,trunkrotation,trunkRotation_session1.xlsx
159229,-0.887,-0.068,-0.442,66.98,-171.58,-3.853,2.579,-1.915,trunkrotation,trunkRotation_session1.xlsx
159477,-0.9,-0.044,-0.434,68.03,-174.47,6.607,-2.93,2.335,trunkrotation,trunkRotation_session1.xlsx
159686,-0.937,-0.046,-0.424,70.07,-173.98,3.075,-0.71,5.424,trunkrotation,trunkRotation_session1.xlsx
159849,-0.963,-0.076,-0.171,81.78,-155.95,52.437,-0.343,62.302,trunkrotation,trunkRotation_session1.xlsx
160061,-0.91,-0.095,-0.375,70.9,-166.02,112.572,-8.293,60.471,trunkrotation,trunkRotation_session1.xlsx
160330,-0.917,-0.086,-0.515,64.71,-170.94,99.251,-14.595,58.624,trunkrotation,trunkRotation_session1.xlsx
160516,-0.83,-0.057,-0.42,65.91,-172.49,70.335,-17.067,26.711,trunkrotation,trunkRotation_session1.xlsx
160723,-0.91,0.012,-0.466,67.03,178.58,44.334,-10.551,4.913,trunkrotation,trunkRotation_session1.xlsx
160878,-0.872,0.05,-0.554,60.95,175.14,-4.852,-9.178,-18.272,trunkrotation,trunkRotation_session1.xlsx
161034,-1.013,-0.045,-0.349,77.13,-172.81,-65.918,-4.7,0.389,trunkrotation,trunkRotation_session1.xlsx
161270,-0.908,-0.065,-0.377,71.02,-170.46,-77.576,19.066,-20.531,trunkrotation,trunkRotation_session1.xlsx
161425,-0.863,0.006,-0.427,67.05,179.28,-98.305,22.369,-43.816,trunkrotation,trunkRotation_session1.xlsx
161666,-0.983,-0.031,-0.37,74.66,-175.29,-85.152,9.506,-39.841,trunkrotation,trunkRotation_session1.xlsx
161834,-0.955,0.007,-0.332,75.08,178.74,-34.401,2.708,-22.392,trunkrotation,trunkRotation_session1.xlsx
162021,-1.005,0.022,-0.432,74.12,177.13,-15.511,2.487,-13.329,trunkrotation,trunkRotation_session1.xlsx
162246,-0.919,0.067,-0.409,69.85,171.02,-1.709,-2.174,-11.261,trunkrotation,trunkRotation_session1.xlsx
162427,-0.935,0.024,-0.362,72.92,176.29,-27.542,-5.783,0.16,trunkrotation,trunkRotation_session1.xlsx
162584,-0.853,-0.002,-0.404,67.82,-179.78,-22.82,-0.816,-11.353,trunkrotation,trunkRotation_session1.xlsx
162751,-0.925,0.081,-0.465,67.48,170.51,-64.323,-4.707,-23.491,trunkrotation,trunkRotation_session1.xlsx
162960,-0.852,0.026,-0.461,64.81,176.88,-95.093,-4.471,-40.649,trunkrotation,trunkRotation_session1.xlsx
163165,-0.85,-0.094,-0.404,67.23,-167.27,-101.395,22.224,-24.529,trunkrotation,trunkRotation_session1.xlsx
163321,-0.895,-0.078,-0.226,77.74,-160.99,-79.063,22.476,-20.294,trunkrotation,trunkRotation_session1.xlsx
163480,-1.041,0.065,-0.308,78.49,168.27,-20.973,28.275,-26.001,trunkrotation,trunkRotation_session1.xlsx
163644,-0.857,-0.033,-0.318,72.43,-174.16,-11.375,-7.721,-17.181,trunkrotation,trunkRotation_session1.xlsx
163818,-0.957,0.027,-0.43,70.77,176.46,16.93,2.434,-2.831,trunkrotation,trunkRotation_session1.xlsx
163977,-0.959,0.017,-0.306,76.34,176.81,18.684,-22.087,17.639,trunkrotation,trunkRotation_session1.xlsx
164187,-0.951,-0.017,-0.314,75.75,-176.97,46.783,-8.377,30.396,trunkrotation,trunkRotation_session1.xlsx
164349,-0.943,-0.031,-0.277,77.08,-173.78,78.59,-5.585,24.399,trunkrotation,trunkRotation_session1.xlsx
164521,-0.964,-0.034,-0.331,75.39,-174.28,74.715,-23.75,32.608,trunkrotation,trunkRotation_session1.xlsx
164679,-0.861,-0.01,-0.351,70.94,-178.34,88.142,-7.736,32.188,trunkrotation,trunkRotation_session1.xlsx
164895,-0.867,0.014,-0.475,64.77,178.34,83.069,-3.822,12.291,trunkrotation,trunkRotation_session1.xlsx
165062,-0.916,0.079,-0.485,66.12,171.16,40.939,3.273,-1.076,trunkrotation,trunkRotation_session1.xlsx
165215,-0.95,0.093,-0.465,68.54,169.08,2.136,4.631,-9.888,trunkrotation,trunkRotation_session1.xlsx
165376,-1.184,0.521,-0.552,62.96,136.88,-66.643,-41.855,54.016,trunkrotation,trunkRotation_session1.xlsx
165537,-0.4,-0.017,0.056,81.83,-16.91,-4.021,-94.933,-34.035,trunkrotation,trunkRotation_session1.xlsx
165733,-1.213,-0.316,0.499,68.67,-31.57,-17.105,-84.045,-16.678,trunkrotation,trunkRotation_session1.xlsx
165897,-1.058,-0.056,0.502,71.38,-6.08,55.779,-17.311,127.449,trunkrotation,trunkRotation_session1.xlsx
166145,-0.411,-0.112,0.522,37.07,-11.53,-225.365,-211.319,-68.84,trunkrotation,trunkRotation_session1.xlsx
